Id,TaskNo,ResponseId,Difficulty,Optimized query,avg_rows_optimized,Initial Query,avg_rows_initial,avg_rows_diff_optimazed_initial,Queries equal with order on test dataset,Queries equil without order on test dataset,ORDER BY clause in initial query,ORDER BY clause in optimazed query,Leetcode equivalence status,Final equivalence status,Status,Comment
711,1149,32,Medium,"select distinct t_cte_9.c_viewer_id0 as id from (select distinct t_views_0.viewer_id as c_viewer_id0, t_views_0.view_date as c_view_date0, t_views_0.article_id as c_article_id0 from schema_1149.views as t_views_0) as t_cte_9 group by t_cte_9.c_view_date0,t_cte_9.c_viewer_id0 having 1 < count(t_cte_9.c_article_id0)",100,"select distinct viewer_id as id from (select viewer_id, view_date, count(distinct article_id) as cnt from schema_1149.views group by 1, 2) as a where cnt > 1",100,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, no ORDER BY in initial query)",
712,1149,33,Medium,"select distinct t_cte_3.c_viewer_id0 as id from (select distinct a.viewer_id as c_viewer_id0, a.article_id as c_article_id0, a.view_date as c_view_date0 from schema_1149.views as a) as t_cte_3 group by t_cte_3.c_view_date0,t_cte_3.c_viewer_id0 having 2 <= count(t_cte_3.c_article_id0)",100,"select distinct viewer_id as id from (select a.viewer_id, a.view_date from schema_1149.views as a group by 1, 2 having count(distinct article_id) >= 2) as tmp",100,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, no ORDER BY in initial query)",
713,1149,37,Medium,"select distinct t_cte_2.c_viewer_id0 as id from (select distinct t_views_0.article_id as c_article_id0, t_views_0.viewer_id as c_viewer_id0, t_views_0.view_date as c_view_date0 from schema_1149.views as t_views_0) as t_cte_2 group by t_cte_2.c_view_date0,t_cte_2.c_viewer_id0 having 1 < count(t_cte_2.c_article_id0)",100,"select distinct viewer_id as id from (select viewer_id, view_date, count(distinct article_id) as cnt from schema_1149.views group by viewer_id, view_date) as temp where cnt > 1",100,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, no ORDER BY in initial query)",
715,1149,52,Medium,"select distinct t_cte_2.c_viewer_id0 as id from (select distinct t_views_0.viewer_id as c_viewer_id0, t_views_0.article_id as c_article_id0, t_views_0.view_date as c_view_date0 from schema_1149.views as t_views_0) as t_cte_2 group by t_cte_2.c_view_date0,t_cte_2.c_viewer_id0 having 2 <= count(t_cte_2.c_article_id0)",100,"select distinct viewer_id as id from schema_1149.views group by viewer_id, view_date having count(distinct article_id) >= 2",100,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, no ORDER BY in initial query)",
716,1149,53,Medium,"select distinct t_cte_5.c_viewer_id0 as id from (select distinct v1.article_id as c_article_id0, v1.viewer_id as c_viewer_id0, v1.view_date as c_view_date0 from schema_1149.views as v1) as t_cte_5 group by t_cte_5.c_viewer_id0,t_cte_5.c_view_date0 having 1 < count(t_cte_5.c_article_id0)",100,"select distinct viewer_id as id from schema_1149.views as v1 group by viewer_id, view_date having count(distinct article_id) > 1",100,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, no ORDER BY in initial query)",
717,1149,77,Medium,"select distinct t_cte_8.c_viewer_id0 as id from (select distinct t_views_0.view_date as c_view_date0, t_views_0.viewer_id as c_viewer_id0, t_views_0.article_id as c_article_id0 from schema_1149.views as t_views_0) as t_cte_8 group by t_cte_8.c_view_date0,t_cte_8.c_viewer_id0 having 1 < count(t_cte_8.c_article_id0) order by id asc",100,"select distinct a.viewer_id as id from (select viewer_id, view_date, count(distinct article_id) as article_count from schema_1149.views group by viewer_id, view_date) as a where a.article_count > 1 order by a.viewer_id",100,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
718,1149,81,Medium,"select distinct t_cte_17.c_viewer_id0 as id from (select distinct t_views_0.view_date as c_view_date0, t_views_0.viewer_id as c_viewer_id0, t_views_0.article_id as c_article_id0 from schema_1149.views as t_views_0 order by c_viewer_id0 asc) as t_cte_17 group by t_cte_17.c_view_date0,t_cte_17.c_viewer_id0 having 1 < count(t_cte_17.c_article_id0)",100,"select distinct id from (select view_date, viewer_id as id from schema_1149.views group by view_date, viewer_id having count(distinct article_id) > 1) as cte order by id",100,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, ORDER BY in initial query)",
720,1149,87,Medium,"select distinct t_cte_9.c_viewer_id0 as id from (select distinct t_views_0.view_date as c_view_date0, t_views_0.article_id as c_article_id0, t_views_0.viewer_id as c_viewer_id0 from schema_1149.views as t_views_0) as t_cte_9 group by t_cte_9.c_view_date0,t_cte_9.c_viewer_id0 having 1 < count(t_cte_9.c_article_id0)",100,"select distinct temp.viewer_id as id from (select viewer_id, view_date, count(distinct article_id) as total_article from schema_1149.views group by viewer_id, view_date having count(distinct article_id) > 1) as temp order by temp.viewer_id",100,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, ORDER BY in initial query)",
721,1149,93,Medium,"select distinct t_cte_27.c_viewer_id0 as id from (select distinct v2.article_id as c_article_id0, v2.view_date as c_view_date0, v2.viewer_id as c_viewer_id0 from schema_1149.views as v2) as t_cte_27 group by t_cte_27.c_view_date0,t_cte_27.c_viewer_id0 having 1 < count(t_cte_27.c_article_id0) order by id asc",100,"select distinct viewer_id as id from (select distinct viewer_id, view_date, count(distinct article_id) as view_cnts_per_day from schema_1149.views as v2 group by 1, 2) as x where view_cnts_per_day > 1 order by viewer_id",100,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
722,1149,99,Medium,"select distinct t_cte_13.c_viewer_id0 as id from (select distinct t_views_0.article_id as c_article_id0, t_views_0.view_date as c_view_date0, t_views_0.viewer_id as c_viewer_id0 from schema_1149.views as t_views_0) as t_cte_13 group by t_cte_13.c_view_date0,t_cte_13.c_viewer_id0 having 1 < count(t_cte_13.c_article_id0) order by id asc",100,"select distinct viewer_id as id from (select viewer_id, view_date, count(distinct article_id) as cnt from schema_1149.views group by 1, 2) as tmp where cnt > 1 order by viewer_id",100,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
723,1149,101,Medium,"select distinct t_cte_10.c_viewer_id0 as id from (select distinct t_views_0.article_id as c_article_id0, t_views_0.view_date as c_view_date0, t_views_0.viewer_id as c_viewer_id0 from schema_1149.views as t_views_0) as t_cte_10 group by t_cte_10.c_viewer_id0,t_cte_10.c_view_date0 having 1 < count(t_cte_10.c_article_id0)",100,"select distinct viewer_id as id from (select viewer_id, view_date, count(distinct article_id) as views from schema_1149.views group by viewer_id, view_date) as t where views > 1 order by viewer_id asc",100,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, ORDER BY in initial query)",
724,1149,105,Medium,"select distinct t_cte_4.c_viewer_id0 as id from (select distinct t_views_0.view_date as c_view_date0, t_views_0.viewer_id as c_viewer_id0, t_views_0.article_id as c_article_id0 from schema_1149.views as t_views_0) as t_cte_4 group by t_cte_4.c_view_date0,t_cte_4.c_viewer_id0 having 1 < count(t_cte_4.c_article_id0)",100,"select distinct viewer_id as id from (select viewer_id, view_date from schema_1149.views group by 1, 2 having count(distinct article_id) > 1) as a",100,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, no ORDER BY in initial query)",
725,1149,111,Medium,"select distinct t_cte_15.c_viewer_id0 as id from (select distinct t_views_0.viewer_id as c_viewer_id0, t_views_0.article_id as c_article_id0, t_views_0.view_date as c_view_date0 from schema_1149.views as t_views_0) as t_cte_15 group by t_cte_15.c_view_date0,t_cte_15.c_viewer_id0 having 1 < count(t_cte_15.c_article_id0)",100,"select distinct viewer_id as id from (select viewer_id, view_date, count(distinct article_id) as num_articles from schema_1149.views group by viewer_id, view_date) as a where num_articles > 1 group by viewer_id",100,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, no ORDER BY in initial query)",
726,1149,132,Medium,"select distinct t_cte_9.c_viewer_id0 as id from (select distinct t_views_0.article_id as c_article_id0, t_views_0.viewer_id as c_viewer_id0, t_views_0.view_date as c_view_date0 from schema_1149.views as t_views_0) as t_cte_9 group by t_cte_9.c_viewer_id0,t_cte_9.c_view_date0 having 1 < count(t_cte_9.c_article_id0)",100,"select distinct viewer_id as id from schema_1149.views group by viewer_id, view_date having (count(viewer_id) > 1 and count(distinct article_id) > 1)",100,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, no ORDER BY in initial query)",
727,1149,137,Medium,"select distinct t_cte_3.c_viewer_id0 as id from (select distinct v.article_id as c_article_id0, v.view_date as c_view_date0, v.viewer_id as c_viewer_id0 from schema_1149.views as v) as t_cte_3 group by t_cte_3.c_view_date0,t_cte_3.c_viewer_id0 having 1 < count(t_cte_3.c_article_id0)",100,"select distinct viewer_id as id from schema_1149.views as v group by view_date, viewer_id having count(distinct article_id) > 1 order by viewer_id",100,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, ORDER BY in initial query)",
728,1149,158,Medium,"select distinct t_cte_2.c_viewer_id0 as id from (select distinct t_views_0.article_id as c_article_id0, t_views_0.viewer_id as c_viewer_id0, t_views_0.view_date as c_view_date0 from schema_1149.views as t_views_0 order by c_viewer_id0 asc) as t_cte_2 group by t_cte_2.c_viewer_id0,t_cte_2.c_view_date0 having 1 < count(t_cte_2.c_article_id0)",100,"select distinct viewer_id as id from (select viewer_id, view_date from schema_1149.views group by viewer_id, view_date having count(distinct article_id) > 1) as t order by viewer_id",100,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, ORDER BY in initial query)",
729,1149,160,Medium,"select distinct t_cte_10.c_viewer_id0 as id from (select distinct t_views_0.viewer_id as c_viewer_id0, t_views_0.article_id as c_article_id0, t_views_0.view_date as c_view_date0 from schema_1149.views as t_views_0) as t_cte_10 group by t_cte_10.c_viewer_id0,t_cte_10.c_view_date0 having 1 < count(t_cte_10.c_article_id0)",100,"select distinct viewer_id as id from (select viewer_id, view_date from schema_1149.views group by 1, 2 having count(distinct article_id) > 1) as x",100,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, no ORDER BY in initial query)",
730,1149,161,Medium,"select distinct t_cte_22.c_viewer_id0 as id from (select distinct t_views_0.article_id as c_article_id0, t_views_0.viewer_id as c_viewer_id0, t_views_0.view_date as c_view_date0 from schema_1149.views as t_views_0) as t_cte_22 group by t_cte_22.c_view_date0,t_cte_22.c_viewer_id0 having 1 < count(t_cte_22.c_article_id0)",100,"select distinct viewer_id as id from (select view_date, viewer_id, count(distinct article_id) as articles from schema_1149.views group by view_date, viewer_id) as t where articles > 1 order by viewer_id",100,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, ORDER BY in initial query)",
731,1149,167,Medium,"select distinct t_cte_8.c_viewer_id0 as id from (select distinct v.article_id as c_article_id0, v.viewer_id as c_viewer_id0, v.view_date as c_view_date0 from schema_1149.views as v) as t_cte_8 group by t_cte_8.c_view_date0,t_cte_8.c_viewer_id0 having 1 < count(t_cte_8.c_article_id0)",100,"select distinct v.viewer_id as id from schema_1149.views as v group by viewer_id, view_date having count(distinct article_id) > 1",100,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, no ORDER BY in initial query)",
739,1303,14,Easy,"select e2.employee_id as employee_id, count(e2.employee_id) as team_size from schema_1303.employee as e2 left join (select e1.team_id as c_team_id0 from schema_1303.employee as e1 group by e1.employee_id,e1.team_id) as t_cte_7 on t_cte_7.c_team_id0 = e2.team_id group by e2.employee_id,e2.team_id",100000,"select e1.employee_id, count(e2.employee_id) as team_size from schema_1303.employee as e1 left outer join schema_1303.employee as e2 on e1.team_id = e2.team_id group by e1.employee_id, e2.team_id",100000,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
740,1303,15,Easy,"select distinct e1.employee_id as employee_id, t_cte_11.c_count0 as team_size from (select count(t_employee_0.employee_id) as c_count0, t_employee_0.team_id as c_team_id0 from schema_1303.employee as t_employee_0 group by t_employee_0.team_id) as t_cte_11 inner join schema_1303.employee as e1 on e1.team_id = t_cte_11.c_team_id0",100000,"select e1.employee_id, team_size from schema_1303.employee as e1 join (select team_id, count(distinct employee_id) as team_size from schema_1303.employee group by team_id) as e2 on e1.team_id = e2.team_id",100000,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
742,1303,23,Easy,"select t_employee_0.employee_id as employee_id, count(t_employee_0.employee_id) over ( partition by t_employee_0.team_id ) as team_size from schema_1303.employee as t_employee_0",100000,"select employee_id, count(employee_id) over (partition by team_id) as team_size from schema_1303.employee order by employee_id",100000,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Equivalent query,
744,1303,32,Easy,"select t_employee_0.employee_id as employee_id, count(t_employee_0.team_id) over ( partition by t_employee_0.team_id ) as team_size from schema_1303.employee as t_employee_0",100000,"select employee_id, count(team_id) over (partition by team_id) as team_size from schema_1303.employee order by employee_id",100000,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Equivalent query,
745,1303,35,Easy,"select t_employee_0.employee_id as employee_id, count(t_employee_0.team_id) over ( partition by t_employee_0.team_id ) as team_size from schema_1303.employee as t_employee_0",100000,"select employee_id, count(team_id) over (partition by team_id) as team_size from schema_1303.employee group by employee_id",100000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
