Id,TaskNo,ResponseId,Difficulty,Optimized query,avg_rows_optimized,Initial Query,avg_rows_initial,avg_rows_diff_deepseek_initial,Queries equal with order on test dataset,Queries equil without order on test dataset,ORDER BY clause in initial query,ORDER BY clause in optimazed query,Leetcode equivalence status,Final equivalence status,Status,Comment
622,1126,46,Medium,"WITH event_avg AS (
    SELECT event_type, AVG(occurences) AS avgtimes 
    FROM schema_1126.events 
    GROUP BY event_type
)
SELECT business_id 
FROM schema_1126.events e
JOIN event_avg m ON e.event_type = m.event_type 
WHERE e.occurences > m.avgtimes 
GROUP BY business_id 
HAVING COUNT(DISTINCT e.event_type) > 1",4995,"select business_id from schema_1126.events as e join (select event_type, avg(occurences) as avgtimes from schema_1126.events group by event_type) as m on e.event_type = m.event_type where e.occurences > m.avgtimes group by business_id having count(distinct e.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
623,1126,52,Medium,"SELECT business_id 
FROM schema_1126.events e
WHERE e.occurences > (SELECT avg(occurences) FROM schema_1126.events WHERE event_type = e.event_type)
GROUP BY business_id 
HAVING COUNT(DISTINCT event_type) > 1",4995,"select business_id from schema_1126.events as e join (select event_type, avg(occurences) as avg_occurence from schema_1126.events group by event_type) as t on (e.event_type = t.event_type and e.occurences > avg_occurence) group by business_id having count(distinct e.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
624,1126,53,Medium,"SELECT business_id
FROM (
    SELECT business_id, COUNT(event_type) AS event_count
    FROM (
        SELECT e.business_id, e.event_type
        FROM schema_1126.events e
        JOIN (
            SELECT event_type, AVG(occurences) AS avg_occurences
            FROM schema_1126.events
            GROUP BY event_type
        ) avg ON e.event_type = avg.event_type
        WHERE e.occurences > avg.avg_occurences
    ) filtered
    GROUP BY business_id
) counted
WHERE event_count > 1;",4995,"select c.business_id from (select b.business_id, count(b.event_type) as event_count from (select a.business_id, a.event_type from (select business_id, event_type, occurences, avg(occurences) over (partition by event_type) as avg_occurences from schema_1126.events) as a where a.occurences > a.avg_occurences) as b group by b.business_id) as c where c.event_count > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
625,1126,54,Medium,"WITH event_avg AS (
    SELECT event_type, avg(occurences) AS average 
    FROM schema_1126.events 
    GROUP BY event_type
)
SELECT e.business_id 
FROM schema_1126.events e
JOIN event_avg ea ON e.event_type = ea.event_type 
WHERE e.occurences > ea.average 
GROUP BY e.business_id 
HAVING count(e.event_type) > 1",4995,"select e.business_id from schema_1126.events as e join (select event_type, avg(occurences) as average from schema_1126.events group by event_type) as e2 on e.event_type = e2.event_type where e.occurences > e2.average group by e.business_id having count(e.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
626,1126,56,Medium,"WITH event_avg AS (
    SELECT event_type, avg(occurences) AS avg_occ 
    FROM schema_1126.events 
    GROUP BY event_type
)
SELECT e.business_id 
FROM schema_1126.events e
JOIN event_avg t ON e.event_type = t.event_type AND e.occurences > t.avg_occ
GROUP BY e.business_id 
HAVING count(DISTINCT e.event_type) > 1",4995,"select e.business_id from schema_1126.events as e left outer join (select distinct event_type, avg(occurences) as avg_occ from schema_1126.events group by event_type) as t on e.event_type = t.event_type where e.occurences > t.avg_occ group by e.business_id having count(distinct e.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
627,1126,58,Medium,"SELECT e.business_id 
FROM schema_1126.events e
JOIN (
    SELECT event_type, AVG(occurences) AS avg_occ 
    FROM schema_1126.events 
    GROUP BY event_type
) t ON e.event_type = t.event_type AND e.occurences > t.avg_occ
GROUP BY e.business_id 
HAVING COUNT(DISTINCT e.event_type) > 1",4995,"select e.business_id from schema_1126.events as e left outer join (select event_type, avg(occurences) as avg_occ from schema_1126.events group by 1) as t on e.event_type = t.event_type where e.occurences > t.avg_occ group by 1 having count(distinct e.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
628,1126,60,Medium,"WITH avg_occurrences AS (
    SELECT event_type, avg(occurences) AS avg_occur 
    FROM schema_1126.events 
    GROUP BY event_type
)
SELECT e.business_id
FROM schema_1126.events e
JOIN avg_occurrences a ON e.event_type = a.event_type AND e.occurences > a.avg_occur
GROUP BY e.business_id
HAVING count(DISTINCT e.event_type) > 1;",4995,"select distinct e.business_id from schema_1126.events as e left outer join (select event_type, avg(occurences) as avg_occur from schema_1126.events group by event_type) as t1 on e.event_type = t1.event_type where e.occurences > t1.avg_occur group by e.business_id having count(distinct e.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
629,1126,61,Medium,"WITH event_avg AS (
    SELECT 
        event_type, 
        AVG(occurences) AS average 
    FROM 
        schema_1126.events 
    GROUP BY 
        event_type
)
SELECT 
    e.business_id 
FROM 
    schema_1126.events e
JOIN 
    event_avg a ON e.event_type = a.event_type
WHERE 
    e.occurences > a.average
GROUP BY 
    e.business_id 
HAVING 
    COUNT(DISTINCT e.event_type) > 1;",4995,"select business_id from (select business_id, event_type, occurences, avg(occurences) over (partition by event_type) as average from schema_1126.events) as t where occurences > average group by 1 having count(event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
630,1126,134,Medium,"SELECT e.business_id
FROM schema_1126.events e
JOIN (
    SELECT event_type, AVG(occurences) AS avg_occ
    FROM schema_1126.events
    GROUP BY event_type
) t1 ON e.event_type = t1.event_type AND e.occurences > t1.avg_occ
GROUP BY e.business_id
HAVING COUNT(*) > 1",4995,"select e.business_id from (select event_type, avg(occurences) as avg_occ from schema_1126.events group by event_type) as t1 left outer join schema_1126.events as e on (t1.event_type = e.event_type and e.occurences > t1.avg_occ) group by e.business_id having count(e.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
631,1126,135,Medium,"SELECT events.business_id 
FROM schema_1126.events 
JOIN (
    SELECT event_type, avg(occurences) as average 
    FROM schema_1126.events 
    GROUP BY event_type
) t2 ON events.event_type = t2.event_type AND events.occurences > t2.average 
GROUP BY events.business_id 
HAVING count(DISTINCT events.event_type) > 1",4995,"select events.business_id from schema_1126.events left outer join (select event_type, avg(occurences) as average from schema_1126.events group by events.event_type) as t2 on events.event_type = t2.event_type where events.occurences > t2.average group by events.business_id having count(distinct events.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
632,1126,138,Medium,"WITH avg_occurrences AS (
    SELECT event_type, AVG(occurences) AS avg_occurence 
    FROM schema_1126.events 
    GROUP BY event_type
)
SELECT a.business_id 
FROM schema_1126.events AS a 
JOIN avg_occurrences AS b ON a.event_type = b.event_type 
WHERE a.occurences > b.avg_occurence 
GROUP BY a.business_id 
HAVING COUNT(DISTINCT a.event_type) > 1",4995,"select a.business_id from schema_1126.events as a join (select event_type, avg(occurences) as avg_occurence from schema_1126.events group by event_type) as b on a.event_type = b.event_type where a.occurences > b.avg_occurence group by a.business_id having count(distinct a.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
633,1126,141,Medium,"WITH event_means AS (
    SELECT event_type, AVG(occurences) AS mean 
    FROM schema_1126.events 
    GROUP BY event_type
)
SELECT a.business_id 
FROM schema_1126.events a
JOIN event_means c ON a.event_type = c.event_type AND a.occurences > c.mean
GROUP BY a.business_id 
HAVING COUNT(*) >= 2;",4995,"select a.business_id from schema_1126.events as a left outer join (select event_type, avg(occurences) as mean from schema_1126.events group by event_type) as c on a.event_type = c.event_type where a.occurences > c.mean group by a.business_id having count(c.event_type) >= 2",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
634,1126,142,Medium,"WITH event_avg AS (
    SELECT event_type, AVG(occurences) AS avg_occ 
    FROM schema_1126.events 
    GROUP BY event_type
)
SELECT business_id 
FROM schema_1126.events a
JOIN event_avg b ON a.event_type = b.event_type AND a.occurences > b.avg_occ
GROUP BY business_id 
HAVING COUNT(*) > 1;",4995,"select a.business_id from schema_1126.events as a left outer join (select avg(occurences) as avg_occ, event_type from schema_1126.events group by event_type) as b on a.event_type = b.event_type where a.occurences > b.avg_occ group by business_id having count(business_id) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
635,1126,151,Medium,"WITH event_avgs AS (
    SELECT event_type, AVG(occurences) AS event_avg 
    FROM schema_1126.events 
    GROUP BY event_type
)
SELECT business_id 
FROM schema_1126.events e
JOIN event_avgs a ON e.event_type = a.event_type
WHERE e.occurences > a.event_avg
GROUP BY business_id 
HAVING COUNT(e.event_type) > 1;",4995,"select business_id from (select a.business_id, a.event_type, a.occurences, b.event_avg from schema_1126.events as a left outer join (select event_type, avg(occurences) as event_avg from schema_1126.events group by event_type) as b on a.event_type = b.event_type) as temp where occurences > event_avg group by business_id having count(event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
636,1126,155,Medium,"SELECT business_id
FROM schema_1126.events e1
WHERE occurences > (SELECT AVG(occurences) FROM schema_1126.events e2 WHERE e2.event_type = e1.event_type)
GROUP BY business_id
HAVING COUNT(*) > 1;",4995,"select business_id from (select business_id, avg(occurences) over (partition by event_type) as avg_occ, occurences from schema_1126.events) as e where occurences > avg_occ group by business_id having count(business_id) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
637,1126,157,Medium,"WITH event_averages AS (
    SELECT 
        event_type, 
        AVG(occurences) AS average 
    FROM schema_1126.events 
    GROUP BY event_type
)
SELECT business_id
FROM (
    SELECT 
        e.business_id, 
        COUNT(DISTINCT e.event_type) AS cnt
    FROM schema_1126.events e
    JOIN event_averages a ON e.event_type = a.event_type
    WHERE e.occurences > a.average
    GROUP BY e.business_id
) t
WHERE cnt > 1;",4995,"select business_id from (select business_id, count(event_type) as cnt from (select business_id, event_type, occurences, avg(occurences) over (partition by event_type) as average from schema_1126.events) as t where occurences > average group by 1) as t where cnt > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
638,1126,159,Medium,"WITH avg_occurrences AS (
    SELECT 
        event_type, 
        AVG(occurences) AS avg_occurances 
    FROM schema_1126.events 
    GROUP BY event_type
)
SELECT e.business_id
FROM schema_1126.events e
JOIN avg_occurrences a ON e.event_type = a.event_type
WHERE e.occurences > a.avg_occurances
GROUP BY e.business_id
HAVING COUNT(DISTINCT e.event_type) > 1;",4995,"select business_id from (select business_id, event_type, occurences, avg(occurences) over (partition by event_type) as avg_occurances from schema_1126.events) as asd where occurences > asd.avg_occurances group by business_id having count(event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
639,1126,160,Medium,"WITH event_avg AS (
    SELECT event_type, AVG(occurences) AS avg_occurences 
    FROM schema_1126.events 
    GROUP BY event_type
)
SELECT business_id 
FROM schema_1126.events e
JOIN event_avg a ON e.event_type = a.event_type
WHERE e.occurences > a.avg_occurences
GROUP BY business_id 
HAVING COUNT(DISTINCT e.event_type) > 1;",4995,"select business_id from (select business_id, event_type, occurences, avg(occurences) over (partition by event_type) as avg_occurences from schema_1126.events) as t where occurences > avg_occurences group by 1 having count(event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
640,1126,162,Medium,"WITH event_avg AS (
    SELECT event_type, AVG(occurences) AS avg_occ 
    FROM schema_1126.events 
    GROUP BY event_type
),
business_events AS (
    SELECT 
        business_id, 
        event_type, 
        SUM(occurences) AS occ 
    FROM schema_1126.events 
    GROUP BY business_id, event_type
)
SELECT business_id
FROM business_events be
JOIN event_avg ea ON be.event_type = ea.event_type AND be.occ > ea.avg_occ
GROUP BY business_id
HAVING COUNT(be.event_type) > 1;",4995,"select business_id from (select business_id, event_type, sum(occurences) as occ from schema_1126.events group by business_id, event_type) as t1 left outer join (select event_type, avg(occurences) as avg_occ from schema_1126.events group by event_type) as t2 on t1.event_type = t2.event_type where t1.occ > t2.avg_occ group by business_id having count(t1.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
641,1126,163,Medium,"SELECT business_id
FROM (
    SELECT 
        business_id, 
        occurences, 
        AVG(occurences) OVER (PARTITION BY event_type) as avgocc
    FROM schema_1126.events
) t1
WHERE occurences > avgocc
GROUP BY business_id
HAVING COUNT(*) > 1",4995,"select business_id from (select business_id, event_type, occurences, count(event_type) over (partition by business_id) as cnt, avg(occurences) over (partition by event_type) as avgocc from schema_1126.events) as t1 where occurences > avgocc group by 1 having count(business_id) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
642,1126,164,Medium,"WITH avg_occurrences AS (
    SELECT 
        event_type, 
        AVG(occurences) AS avg_occ
    FROM schema_1126.events
    GROUP BY event_type
)
SELECT 
    e.business_id
FROM schema_1126.events e
JOIN avg_occurrences a ON e.event_type = a.event_type
WHERE e.occurences > a.avg_occ
GROUP BY e.business_id
HAVING COUNT(*) > 1;",4995,"select business_id from (select business_id, event_type, occurences, avg(occurences) over (partition by event_type) as avgocc from schema_1126.events) as t1 where occurences > avgocc group by 1 having count(business_id) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
643,1126,165,Medium,"WITH avg_occurrences AS (
    SELECT 
        event_type, 
        AVG(occurences) AS avg_occ
    FROM 
        schema_1126.events
    GROUP BY 
        event_type
)
SELECT 
    e.business_id
FROM 
    schema_1126.events e
JOIN 
    avg_occurrences a ON e.event_type = a.event_type
WHERE 
    e.occurences > a.avg_occ
GROUP BY 
    e.business_id
HAVING 
    COUNT(DISTINCT e.event_type) > 1;",4995,"select business_id from (select business_id, event_type, occurences, avg(occurences) over (partition by event_type) as avgocc from schema_1126.events) as t1 where occurences > avgocc group by 1 having count(event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
